ID,genre
tt10143572,0
tt10143572,16
tt10143662,0
tt10143662,2
tt10143700,10
tt10143702,2
tt10143702,8
tt10143702,17
tt10143710,0
tt10143710,9
tt10143726,2
tt10143726,8
tt10143726,17
tt10143740,2
tt10143740,8
tt10143740,17
tt10143752,10
tt10143754,10
tt10143756,10
tt10143758,10
tt10143772,10
tt10143786,0
tt10143786,22
tt10143986,5
tt10143986,10
tt10143994,2
tt10143994,4
tt10144004,2
tt10144004,4
tt10144006,2
tt10144006,4
tt10144008,2
tt10144008,4
tt10144010,2
tt10144010,4
tt10144012,2
tt10144012,4
tt10144014,2
tt10144014,4
tt10144016,2
tt10144016,4
tt10144018,2
tt10144018,4
tt10144020,2
tt10144020,4
tt10144022,2
tt10144022,4
tt10144024,2
tt10144024,4
tt10144026,2
tt10144026,4
tt10144028,2
tt10144028,4
tt10144030,2
tt10144030,4
tt10144032,2
tt10144032,4
tt10144034,2
tt10144034,4
tt10144036,2
tt10144036,4
tt10144038,2
tt10144038,4
tt10144042,2
tt10144042,4
tt10144062,2
tt10144062,4
tt10144116,0
tt10144198,10
tt10144202,10
tt10144204,25
tt10144214,25
tt10144216,10
tt10144224,25
tt10144236,25
tt10144238,25
tt10144242,0
tt10144242,1
tt10144244,25
tt10144248,25
tt10144256,25
tt10144260,25
tt10144262,25
tt10144266,25
tt10144272,25
tt10144298,0
tt10144298,2
tt10144352,0
tt10144352,11
tt10144356,0
tt10144356,8
tt10144414,0
tt10144414,1
tt10144414,22
tt10144436,0
tt10144436,2
tt10144514,2
tt10144514,15
tt10144514,17
tt10144562,2
tt10144562,15
tt10144562,17
tt10144564,0
tt10144564,10
tt10144568,0
tt10144568,5
tt10144568,10
tt10144570,2
tt10144570,15
tt10144570,17
tt10144572,2
tt10144572,15
tt10144572,17
tt10144574,0
tt10144574,2
tt10144576,2
tt10144576,15
tt10144576,17
tt10144578,2
tt10144578,15
tt10144578,17
tt10144584,2
tt10144584,15
tt10144584,17
tt10144586,2
tt10144586,15
tt10144586,17
tt10144588,2
tt10144588,15
tt10144588,17
tt10144590,0
tt10144590,19
tt10144594,2
tt10144594,15
tt10144594,17
tt10144644,2
tt10144644,15
tt10144644,17
tt10144652,2
tt10144652,15
tt10144652,17
tt10144656,2
tt10144656,15
tt10144656,17
tt10144660,2
tt10144660,15
tt10144660,17
tt10144676,2
tt10144676,15
tt10144676,17
tt10144688,2
tt10144688,15
tt10144688,17
tt10144694,2
tt10144694,15
tt10144694,17
tt10144700,2
tt10144700,15
tt10144700,17
tt10144828,0
tt10144828,1
tt10144878,2
tt10144880,0
tt10144996,10
tt10144998,2
tt10145000,10
tt10145038,2
tt10145038,12
tt10145046,2
tt10145046,12
tt10145048,2
tt10145048,12
tt10145058,2
tt10145058,12
tt10145080,2
tt10145080,12
tt10145092,2
tt10145092,12
tt10145118,2
tt10145118,12
tt10145160,12
tt10145198,0
tt10145198,22
tt10145220,19
tt10145226,0
tt10145226,1
tt10145242,25
tt10145254,25
tt10145268,2
tt10145276,2
tt10145280,2
tt10145282,0
tt10145282,2
tt10145294,2
tt10145294,12
tt10145296,10
tt10145298,10
tt10145302,0
tt10145302,6
tt10145306,10
tt10145312,10
tt10145314,0
tt10145314,2
tt10145320,2
tt10145322,1
tt10145328,2
tt10145328,12
tt10145330,2
tt10145332,0
tt10145332,2
tt10145336,2
tt10145348,2
tt10145350,2
tt10145350,12
tt10145352,0
tt10145352,1
tt10145352,10
tt10145356,2
tt10145358,2
tt10145358,15
tt10145358,17
tt10145362,2
tt10145362,12
tt10145366,2
tt10145366,15
tt10145366,17
tt10145368,2
tt10145368,15
tt10145368,17
tt10145370,2
tt10145376,2
tt10145376,15
tt10145376,17
tt10145380,2
tt10145380,12
tt10145386,2
tt10145398,2
tt10145398,15
tt10145398,17
tt10145414,0
tt10145414,22
tt10145442,2
tt10145484,2
tt10145484,12
tt10145494,2
tt10145494,12
tt10145506,2
tt10145508,2
tt10145508,4
tt10145510,2
tt10145510,4
tt10145512,2
tt10145512,4
tt10145516,2
tt10145516,4
tt10145518,2
tt10145518,4
tt10145520,2
tt10145520,4
tt10145522,2
tt10145522,4
tt10145524,2
tt10145524,4
tt10145526,2
tt10145526,4
tt10145528,2
tt10145528,4
tt10145530,2
tt10145530,4
tt10145532,2
tt10145532,4
tt10145534,2
tt10145534,4
tt10145536,2
tt10145536,4
tt10145538,2
tt10145538,4
tt10145540,2
tt10145540,4
tt10145542,2
tt10145542,4
tt10145544,2
tt10145546,2
tt10145546,4
tt10145548,2
tt10145548,4
tt10145550,2
tt10145550,4
tt10145554,2
tt10145554,12
tt10145556,2
tt10145564,0
tt10145564,22
tt10145578,0
tt10145578,2
tt10145578,8
tt10145618,2
tt10145618,12
tt10145634,0
tt10145634,22
tt10145650,0
tt10145662,1
tt10145706,0
tt10145706,22
tt10145762,0
tt10145762,22
tt10145802,0
tt10145802,22
tt10145840,0
tt10145850,0
tt10145850,22
tt10145854,1
tt10145856,1
tt10145858,1
tt10145860,1
tt10145862,1
tt10145864,1
tt10145866,1
tt10145870,1
tt10145872,1
tt10145874,1
tt10145876,1
tt10145878,1
tt10145880,1
tt10145884,1
tt10145886,1
tt10145888,1
tt10145890,1
tt10145892,1
tt10145894,1
tt10145896,1
tt10145898,1
tt10145900,1
tt10145904,1
tt10145906,1
tt10145908,1
tt10145910,1
tt10145912,1
tt10145914,1
tt10145916,1
tt10145920,0
tt10145920,22
tt10145922,1
tt10145924,1
tt10145926,1
tt10145928,1
tt10145930,1
tt10145934,1
tt10145936,1
tt10145938,1
tt10145940,1
tt10145942,1
tt10145944,1
tt10145946,1
tt10145948,1
tt10145950,1
tt10145952,1
tt10145954,1
tt10145982,0
tt10145982,22
tt10146026,0
tt10146026,22
tt10146194,10
tt10146218,0
tt10146218,2
tt10146268,0
tt10146284,2
tt10146292,2
tt10146306,2
tt10146318,2
tt10146330,2
tt10146334,2
tt10146348,2
tt10146360,2
tt10146362,0
tt10146366,2
tt10146368,0
tt10146368,8
tt10146370,2
tt10146374,8
tt10146374,9
tt10146376,2
tt10146378,8
tt10146378,9
tt10146380,8
tt10146380,9
tt10146384,8
tt10146384,9
tt10146386,8
tt10146386,9
tt10146390,2
tt10146392,0
tt10146404,2
tt10146418,2
tt10146422,2
tt10146426,2
tt10146430,0
tt10146430,15
tt10146432,0
tt10146432,1
tt10146432,16
tt10146434,2
tt10146472,0
tt10146476,2
tt10146476,10
tt10146514,0
tt10146586,10
tt10146606,27
tt10146716,0
tt10146716,2
tt10146982,2
tt10146982,11
tt10146982,13
tt10147036,0
tt10147036,10
tt10147038,0
tt10147038,10
tt10147042,0
tt10147042,10
tt10147044,0
tt10147044,10
tt10147090,25
tt10147114,0
tt10147114,6
tt10147194,0
tt10147212,25
tt10147214,1
tt10147246,10
tt10147248,10
tt10147250,27
tt10147252,10
tt10147260,2
tt10147264,0
tt10147270,3
tt10147272,17
tt10147274,0
tt10147274,6
tt10147284,2
tt10147290,25
tt10147300,25
tt10147310,25
tt10147318,1
tt10147320,4
tt10147320,8
tt10147320,9
tt10147344,19
tt10147360,25
tt10147374,25
tt10147380,19
tt10147384,19
tt10147388,19
tt10147390,19
tt10147392,0
tt10147392,22
tt10147394,19
tt10147398,25
tt10147406,19
tt10147410,0
tt10147416,19
tt10147420,19
tt10147422,19
tt10147424,0
tt10147424,2
tt10147428,19
tt10147440,19
tt10147446,19
tt10147450,19
tt10147458,0
tt10147458,22
tt10147566,0
tt10147566,16
tt10147576,0
tt10147582,0
tt10147582,3
tt1014763,1
tt1014763,5
tt1014763,14
tt10147632,2
tt10147646,2
tt10147656,10
tt10147668,4
tt10147668,8
tt10147668,9
tt10147702,0
tt10147702,10
tt10147792,0
tt10147792,10
tt10147810,0
tt10147810,22
tt10147840,0
tt10147840,10
tt10147852,0
tt10147852,1
tt10147858,10
tt10147858,22
tt10147860,0
tt10147860,16
tt10147872,0
tt10147872,10
tt10147878,10
tt10147896,0
tt10147920,0
tt10147920,22
tt10147938,2
tt10147938,3
tt10147938,19
tt10147944,16
tt10147948,0
tt10147948,1
tt10147954,1
tt10147956,0
tt10147956,6
tt10147958,2
tt10147958,3
tt10147958,19
tt10147972,2
tt10147972,3
tt10147972,19
tt10147974,12
tt10147974,17
tt10148056,0
tt10148056,7
tt10148060,0
tt10148060,2
tt10148070,0
tt10148070,2
tt10148080,0
tt10148080,10
tt10148080,14
tt10148088,10
tt10148088,22
tt10148098,0
tt10148098,21
tt10148100,0
tt10148100,1
tt10148120,0
tt10148120,1
tt10148128,19
tt10148132,19
tt10148134,19
tt10148158,0
tt10148158,6
tt10148160,0
tt10148160,5
tt10148180,12
tt10148180,17
tt10148190,2
tt10148190,12
tt10148194,2
tt10148194,12
tt10148210,9
tt10148210,19
tt10148210,25
tt10148212,1
tt10148212,2
tt10148212,19
tt10148214,1
tt10148214,2
tt10148214,19
tt10148216,1
tt10148216,2
tt10148216,19
tt10148220,1
tt10148220,2
tt10148220,19
tt10148222,1
tt10148222,2
tt10148222,19
tt10148224,1
tt10148224,2
tt10148224,19
tt10148226,1
tt10148226,2
tt10148226,19
tt10148228,1
tt10148228,2
tt10148228,19
tt10148230,1
tt10148230,2
tt10148230,19
tt10148232,1
tt10148232,2
tt10148232,19
tt10148234,1
tt10148234,2
tt10148234,19
tt10148236,1
tt10148236,2
tt10148236,19
tt10148238,1
tt10148238,2
tt10148238,19
tt10148240,1
tt10148240,2
tt10148240,19
tt10148242,1
tt10148242,2
tt10148242,19
tt10148244,1
tt10148244,2
tt10148244,19
tt10148246,1
tt10148246,2
tt10148246,19
tt10148248,12
tt10148248,17
tt10148250,1
tt10148250,2
tt10148250,19
tt10148252,1
tt10148252,2
tt10148252,19
tt10148256,2
tt10148262,1
tt10148262,19
tt10148268,1
tt10148268,19
tt10148270,1
tt10148270,19
tt10148272,1
tt10148272,19
tt10148274,1
tt10148274,19
tt10148276,1
tt10148276,19
tt10148278,1
tt10148278,19
tt10148280,1
tt10148280,19
tt10148282,1
tt10148282,19
tt10148284,1
tt10148284,19
tt10148288,1
tt10148288,19
tt10148290,1
tt10148290,19
tt10148292,1
tt10148292,19
tt10148294,1
tt10148294,19
tt10148296,1
tt10148296,19
tt10148300,1
tt10148300,19
tt10148302,1
tt10148302,19
tt10148304,1
tt10148304,19
tt10148306,1
tt10148306,19
tt10148308,1
tt10148308,19
tt10148310,2
tt10148316,1
tt10148316,2
tt10148316,19
tt10148318,1
tt10148318,2
tt10148318,19
tt10148320,1
tt10148320,2
tt10148320,19
tt10148322,1
tt10148322,2
tt10148322,19
tt10148324,1
tt10148324,2
tt10148324,19
tt10148328,1
tt10148328,2
tt10148328,19
tt10148330,1
tt10148330,2
tt10148330,19
tt10148332,1
tt10148332,2
tt10148332,19
tt10148334,2
tt10148336,1
tt10148336,2
tt10148336,19
tt10148338,1
tt10148338,2
tt10148338,19
tt10148340,1
tt10148340,2
tt10148340,19
tt10148342,12
tt10148342,17
tt10148344,1
tt10148344,2
tt10148344,19
tt10148346,1
tt10148346,2
tt10148346,19
tt10148348,1
tt10148348,2
tt10148348,19
tt10148350,1
tt10148350,2
tt10148350,19
tt10148352,1
tt10148352,2
tt10148352,19
tt10148354,1
tt10148354,2
tt10148354,19
tt10148356,1
tt10148356,2
tt10148356,19
tt10148358,1
tt10148358,2
tt10148358,19
tt10148360,1
tt10148360,2
tt10148360,19
tt10148362,1
tt10148362,2
tt10148362,19
tt10148364,2
tt10148366,1
tt10148366,2
tt10148366,19
tt10148368,1
tt10148368,2
tt10148368,19
tt10148370,1
tt10148370,2
tt10148370,19
tt10148372,1
tt10148372,2
tt10148372,19
tt10148374,1
tt10148374,2
tt10148374,19
tt10148376,1
tt10148376,2
tt10148376,19
tt10148380,1
tt10148380,2
tt10148380,19
tt10148382,1
tt10148382,2
tt10148382,19
tt10148384,1
tt10148384,2
tt10148384,19
tt10148386,1
tt10148386,2
tt10148386,19
tt10148388,1
tt10148388,2
tt10148388,19
tt10148390,1
tt10148390,2
tt10148390,19
tt10148392,1
tt10148392,2
tt10148392,19
tt10148394,1
tt10148394,2
tt10148394,19
tt10148396,1
tt10148396,2
tt10148396,19
tt10148402,2
tt10148412,1
tt10148412,2
tt10148412,19
tt10148414,1
tt10148414,2
tt10148414,19
tt10148416,1
tt10148416,2
tt10148416,19
tt10148418,1
tt10148418,2
tt10148418,19
tt10148420,1
tt10148420,2
tt10148420,19
tt10148422,1
tt10148422,2
tt10148422,19
tt10148424,1
tt10148424,2
tt10148424,19
tt10148426,1
tt10148426,2
tt10148426,19
tt10148428,1
tt10148428,2
tt10148428,19
tt10148430,1
tt10148430,2
tt10148430,19
tt10148432,1
tt10148432,2
tt10148432,19
tt10148434,1
tt10148434,2
tt10148434,19
tt10148436,1
tt10148436,2
tt10148436,19
tt10148438,1
tt10148438,2
tt10148438,19
tt10148440,2
tt10148442,1
tt10148442,2
tt10148442,19
tt10148444,19
tt10148446,1
tt10148446,2
tt10148446,19
tt10148448,1
tt10148448,2
tt10148448,19
tt10148450,1
tt10148450,2
tt10148450,19
tt10148454,1
tt10148454,2
tt10148454,19
tt10148456,1
tt10148456,2
tt10148456,19
tt10148458,1
tt10148458,2
tt10148458,19
tt10148460,1
tt10148460,2
tt10148460,19
tt10148462,1
tt10148462,2
tt10148462,19
tt10148464,19
tt10148466,19
tt10148468,2
tt10148478,19
tt10148544,2
tt10148580,0
tt10148580,5
tt10148620,19
tt10148644,2
tt10148724,2
tt10148772,7
tt10148786,19
tt10148786,25
tt10148794,2
tt10148802,0
tt10148838,2
tt10148898,2
tt10148930,1
tt10148970,2
tt10149010,13
tt10149014,13
tt10149018,13
tt10149022,13
tt10149028,13
tt10149040,13
tt10149052,13
tt10149066,12
tt10149070,13
tt10149076,13
tt10149078,13
tt10149208,0
tt10149208,10
tt10149262,1
tt10149268,4
tt10149268,21
tt10149368,0
tt10149368,16
tt10149392,19
tt10149392,25
tt10149530,0
tt10149570,25
tt10149576,25
tt10149582,3
tt10149582,13
tt10149582,20
tt10149584,25
tt10149596,25
tt10149600,25
tt10149604,25
tt10149606,10
tt10149606,11
tt10149608,25
tt10149612,25
tt10149616,10
tt10149616,11
tt10149618,25
tt10149622,0
tt10149622,1
tt10149624,10
tt10149624,11
tt10149626,25
tt10149628,10
tt10149628,11
tt10149630,25
tt10149634,25
tt10149636,10
tt10149636,11
tt10149644,25
tt10149652,10
tt10149652,11
tt10149680,10
tt10149680,11
tt10149686,10
tt10149686,11
tt10149690,10
tt10149690,11
tt10149698,10
tt10149698,11
tt10149706,10
tt10149706,11
tt10149714,0
tt10149714,2
tt10149722,10
tt10149722,11
tt10149730,10
tt10149730,11
tt10149734,10
tt10149734,11
tt10149746,10
tt10149746,11
tt10149750,27
tt10149784,11
tt10149792,11
tt10149838,5
tt10149838,10
tt10149860,0
tt10149860,22
tt10149862,12
tt10149864,0
tt10149864,1
tt10149872,12
tt10149876,1
tt10149880,12
tt10149886,12
tt10149890,12
tt10149892,12
tt10149894,12
tt10149898,12
tt10149902,12
tt10149916,12
tt10149920,12
tt10149922,1
tt10149926,12
tt10149932,12
tt10149962,1
tt10149964,17
tt10149966,17
tt10149968,12
tt10149984,17
tt10149988,12
tt10149992,17
tt10149996,17
tt10149998,17
tt10150002,17
tt10150004,17
tt10150006,17
tt10150008,17
tt10150010,17
tt10150012,17
tt10150014,17
tt10150016,17
tt10150020,17
tt10150022,17
tt10150026,17
tt10150030,17
tt10150032,17
tt10150034,17
tt10150036,17
tt10150038,10
tt10150038,11
tt10150040,17
tt10150044,17
tt10150046,17
tt10150050,17
tt10150054,17
tt10150056,10
tt10150056,11
tt10150058,17
tt10150060,17
tt10150062,10
tt10150062,11
tt10150066,17
tt10150068,17
tt10150074,17
tt10150076,0
tt10150076,12
tt10150076,17
tt10150078,17
tt10150080,17
tt10150082,17
tt10150084,17
tt10150086,17
tt10150088,17
tt10150092,12
tt10150094,17
tt10150096,10
tt10150096,11
tt10150098,17
tt10150102,17
tt10150104,17
tt10150106,17
tt10150110,17
tt10150118,17
tt10150120,17
tt10150122,17
tt10150124,17
tt10150126,17
tt10150132,17
tt10150144,12
tt10150146,1
tt10150148,0
tt10150148,1
tt10150152,12
tt10150156,0
tt10150156,12
tt10150156,17
tt10150162,12
tt10150166,10
tt10150166,11
tt10150168,12
tt10150174,12
tt10150184,12
tt10150190,10
tt10150190,11
tt10150192,12
tt10150194,0
tt10150194,22
tt10150244,4
tt10150244,9
tt10150272,10
tt10150276,25
tt10150296,1
tt10150308,1
tt10150308,13
tt10150308,24
tt10150314,1
tt10150314,13
tt10150314,24
tt10150318,1
tt10150318,13
tt10150318,24
tt10150320,1
tt10150320,13
tt10150320,24
tt10150322,0
tt10150322,6
tt10150324,1
tt10150324,13
tt10150324,24
tt10150326,18
tt10150356,0
tt10150356,12
tt10150356,17
tt10150362,0
tt10150362,1
tt10150362,2
tt10150364,0
tt10150364,10
tt10150368,10
tt10150368,18
tt10150368,24
tt10150370,0
tt10150370,10
tt10150372,0
tt10150372,10
tt10150372,11
tt10150376,2
tt10150414,0
tt10150414,6
tt10150452,0
tt10150452,10
tt10150500,0
tt10150500,2
tt10150536,12
tt10150584,0
tt10150584,10
tt10150616,10
tt10150618,10
tt10150626,10
tt10150628,0
tt10150628,19
tt10150640,2
tt10150654,0
tt10150706,2
tt10150708,2
tt10150714,2
tt10150718,2
tt10150720,2
tt10150722,2
tt10150728,2
tt10150734,2
tt10150736,2
tt10150742,2
tt10150744,2
tt10150746,2
tt10150748,2
tt10150750,2
tt10150752,2
tt10150754,2
tt10150756,2
tt10150760,2
tt10150762,0
tt10150762,2
tt10150782,2
tt10150784,2
tt10150786,2
tt10150790,2
tt10150792,10
tt10150796,2
tt10150798,2
tt10150800,2
tt10150802,2
tt10150804,2
tt10150806,2
tt10150810,2
tt10150812,2
tt10150814,2
tt10150816,2
tt10150818,2
tt10150822,2
tt10150824,2
tt10150830,2
tt10150838,2
tt10150856,2
tt10150862,2
tt10150864,2
tt10150870,2
tt10150874,2
tt10150880,2
tt10150882,2
tt10150884,2
tt10150886,12
tt10150888,2
tt10150890,2
tt10150894,2
tt10150896,2
tt10150898,2
tt10150900,2
tt10150902,0
tt10150902,22
tt10150906,2
tt10150910,2
tt10150914,2
tt10150916,2
tt10150954,0
tt10150956,2
tt10150958,2
tt10150962,2
tt10150964,2
tt10150966,2
tt10150968,2
tt10150972,2
tt10150974,2
tt10150986,9
tt10150996,11
tt10151000,11
tt10151002,11
tt10151004,11
tt10151066,2
tt10151066,11
tt10151078,22
tt10151102,1
tt10151110,0
tt10151110,1
tt10151118,2
tt10151118,11
tt10151120,3
tt10151120,8
tt10151120,13
tt10151122,2
tt10151122,11
tt10151128,2
tt10151128,11
tt10151162,1
tt10151164,15
tt10151166,0
tt10151166,15
tt10151172,1
tt10151182,0
tt10151182,1
tt10151182,8
tt10151184,0
tt10151184,1
tt10151184,8
tt10151186,0
tt10151186,1
tt10151186,8
tt10151188,0
tt10151188,1
tt10151188,8
tt10151194,1
tt10151196,0
tt10151196,1
tt10151196,8
tt10151198,0
tt10151198,1
tt10151198,8
tt10151200,0
tt10151200,1
tt10151200,8
tt10151204,0
tt10151204,1
tt10151204,8
tt10151208,0
tt10151208,1
tt10151208,8
tt10151210,0
tt10151210,1
tt10151210,8
tt10151230,5
tt10151230,10
tt10151232,1
tt10151232,4
tt10151232,19
tt10151236,1
tt10151256,1
tt10151262,1
tt10151278,1
tt10151280,1
tt10151298,1
tt10151300,2
tt10151306,1
tt10151332,1
tt10151342,0
tt10151342,6
tt10151344,1
tt10151348,1
tt10151352,1
tt10151354,2
tt10151358,1
tt10151368,1
tt10151428,0
tt10151440,0
tt10151448,2
tt10151450,2
tt10151452,2
tt10151454,2
tt10151456,2
tt10151458,2
tt10151462,2
tt10151464,2
tt10151466,2
tt10151468,2
tt10151470,2
tt10151472,2
tt10151476,0
tt10151476,22
tt10151488,4
tt10151496,27
tt10151538,2
tt10151552,2
tt10151558,1
tt10151570,10
tt10151598,0
tt10151632,12
tt10151634,12
tt10151660,0
tt10151660,16
tt10151680,10
tt10151682,6
tt10151686,10
tt10151690,10
tt10151702,12
tt10151704,12
tt10151706,12
tt10151708,12
tt10151710,12
tt10151712,0
tt10151712,10
tt10151714,12
tt10151716,12
tt10151718,12
tt10151722,12
tt10151724,12
tt10151758,5
tt10151800,10
tt10151808,0
tt10151808,10
tt10151856,10
tt10151952,5
tt10151952,21
tt10151970,14
tt10151978,12
tt10151982,0
tt10151988,8
tt10151988,9
tt10152014,2
tt10152018,10
tt10152022,10
tt10152024,13
tt10152048,2
tt10152056,11
tt10152062,2
tt10152070,2
tt10152072,22
tt10152076,11
tt10152078,2
tt10152080,0
tt10152082,27
tt10152088,2
tt10152090,11
tt10152094,2
tt10152096,2
tt10152100,2
tt10152102,0
tt10152102,1
tt10152104,11
tt10152106,2
tt10152110,0
tt10152110,21
tt10152112,0
tt10152112,4
tt10152116,11
tt10152134,2
tt10152146,0
tt10152146,19
tt10152160,11
tt10152168,11
tt10152194,11
tt10152202,0
tt10152202,10
tt10152212,11
tt10152224,11
tt10152238,11
tt10152244,1
tt10152244,14
tt10152254,0
tt10152272,10
tt10152272,13
tt10152272,17
tt10152274,10
tt10152274,13
tt10152274,17
tt10152292,2
tt10152362,11
tt10152374,19
tt10152378,11
tt10152384,19
tt10152398,25
tt10152446,5
tt10152446,21
tt10152450,27
tt10152480,25
tt10152496,25
tt10152508,0
tt10152512,25
tt10152516,25
tt10152522,25
tt10152526,25
tt10152528,25
tt10152530,25
tt10152534,0
tt10152534,22
tt10152610,10
tt10152632,12
tt10152638,0
tt10152638,6
tt10152660,12
tt10152712,12
tt10152730,12
tt10152732,0
tt10152732,8
tt10152742,2
tt10152754,25
tt10152758,25
tt10152760,25
tt10152764,25
tt10152768,25
tt10152770,25
tt10152774,25
tt10152778,25
tt10152782,0
tt10152782,10
tt10152784,25
tt10152786,25
tt10152788,25
tt10152792,25
tt10152794,25
tt10152796,25
tt10152802,25
tt10152804,25
tt10152806,25
tt10152808,25
tt10152810,25
tt10152814,25
tt10152818,25
tt10152822,25
tt10152826,25
tt10152828,25
tt10152830,25
tt10152832,25
tt10152836,25
tt10152840,25
tt10152842,25
tt10152844,25
tt10152846,25
tt10152850,25
tt10152852,25
tt10152856,25
tt10152866,25
tt10152874,25
tt10152884,25
tt10152892,25
tt10152900,2
tt10152906,25
tt10152924,25
tt10152926,25
tt10152932,25
tt10152960,25
tt10152962,10
tt10152996,25
tt10152998,25
tt10153006,25
tt10153018,25
tt10153042,25
tt10153048,10
tt10153056,25
tt10153060,2
tt10153060,12
tt10153064,25
tt10153072,10
tt10153076,25
tt10153090,25
tt10153100,10
tt10153102,25
tt10153108,25
tt10153114,25
tt10153120,25
tt10153132,2
tt10153132,12
tt10153134,25
tt10153140,10
tt10153146,25
tt10153158,25
tt10153162,10
tt10153172,25
tt10153176,25
tt10153180,25
tt10153182,10
tt10153192,25
tt10153198,25
tt10153210,25
tt10153214,25
tt10153228,25
tt10153236,25
tt10153244,12
tt10153244,17
tt10153246,25
tt10153264,25
tt10153316,12
tt10153316,17
tt10153446,10
tt10153454,10
tt10153478,10
tt10153496,10
tt10153506,0
tt10153508,10
tt10153512,2
tt10153512,13
tt10153514,10
tt10153516,2
tt10153516,13
tt10153520,2
tt10153520,13
tt10153522,2
tt10153522,13
tt10153524,2
tt10153524,13
tt10153526,2
tt10153526,13
tt10153528,2
tt10153528,13
tt10153530,2
tt10153530,13
tt10153532,2
tt10153532,13
tt10153534,2
tt10153534,13
tt10153536,2
tt10153536,13
tt10153538,2
tt10153538,13
tt10153540,2
tt10153540,13
tt10153542,2
tt10153542,13
tt10153544,2
tt10153544,13
tt10153546,2
tt10153546,13
tt10153548,10
tt10153550,2
tt10153550,13
tt10153552,2
tt10153552,13
tt10153556,2
tt10153556,13
tt10153558,2
tt10153558,13
tt10153562,27
tt10153564,2
tt10153564,13
tt10153566,2
tt10153566,13
tt10153570,2
tt10153570,13
tt10153572,2
tt10153572,13
tt10153574,0
tt10153574,1
tt10153576,2
tt10153576,13
tt10153578,2
tt10153578,13
tt10153580,2
tt10153580,13
tt10153582,2
tt10153582,13
tt10153584,2
tt10153584,13
tt10153586,2
tt10153586,13
tt10153588,2
tt10153588,13
tt10153590,2
tt10153590,13
tt10153592,2
tt10153592,13
tt10153596,2
tt10153596,13
tt10153598,2
tt10153598,13
tt10153602,2
tt10153602,13
tt10153604,2
tt10153604,13
tt10153606,2
tt10153606,13
tt10153608,2
tt10153608,13
tt10153610,2
tt10153610,13
tt10153626,10
tt10153626,18
tt10153630,10
tt10153632,1
tt10153636,27
tt10153638,0
tt10153638,15
tt10153640,0
tt10153640,1
tt10153650,27
tt10153658,27
tt10153666,27
tt10153718,27
tt10153724,0
tt10153724,22
tt10153726,0
tt10153726,1
tt10153728,27
tt10153730,1
tt10153732,24
tt10153786,27
tt10153892,27
tt10153928,2
tt10153978,1
tt10153978,2
tt10153978,19
tt10153980,1
tt10153980,2
tt10153980,19
tt10153982,1
tt10153982,2
tt10153982,19
tt10153984,1
tt10153984,2
tt10153984,19
tt10153986,1
tt10153986,2
tt10153986,19
tt10153988,1
tt10153988,2
tt10153988,19
tt10153990,1
tt10153990,2
tt10153990,19
tt10153992,1
tt10153992,2
tt10153992,19
tt10153994,1
tt10153994,2
tt10153994,19
tt10154000,1
tt10154000,2
tt10154000,19
tt10154004,1
tt10154004,2
tt10154004,19
tt10154006,1
tt10154006,2
tt10154006,19
tt10154008,1
tt10154008,2
tt10154008,19
tt10154010,1
tt10154010,2
tt10154010,19
tt10154012,1
tt10154012,2
tt10154012,19
tt10154016,1
tt10154016,2
tt10154016,19
tt10154018,1
tt10154018,2
tt10154018,19
tt10154020,1
tt10154020,2
tt10154020,19
tt10154028,1
tt10154028,19
tt10154030,1
tt10154030,19
tt10154032,1
tt10154032,19
tt10154034,1
tt10154034,19
tt10154036,1
tt10154036,19
tt10154038,1
tt10154038,19
tt10154040,1
tt10154040,19
tt10154042,1
tt10154042,19
tt10154044,1
tt10154044,19
tt10154046,1
tt10154046,19
tt10154048,1
tt10154048,19
tt10154050,1
tt10154050,19
tt10154052,1
tt10154052,19
tt10154054,1
tt10154054,19
tt10154056,1
tt10154056,19
tt10154058,1
tt10154058,19
tt10154060,1
tt10154060,19
tt10154062,1
tt10154062,19
tt10154064,1
tt10154064,19
tt10154066,1
tt10154066,19
tt10154076,5
tt10154076,21
tt10154166,0
tt10154166,1
tt10154232,1
tt10154236,1
tt10154238,1
tt10154240,1
tt10154242,1
tt10154244,1
tt10154246,1
tt10154248,1
tt10154252,1
tt10154254,1
tt10154258,1
tt10154260,1
tt10154262,1
tt10154266,1
tt10154268,1
tt10154270,1
tt10154272,1
tt10154274,1
tt10154276,1
tt10154278,1
tt10154382,0
tt10154382,1
tt10154410,12
tt10154432,24
tt10154490,12
tt10154528,2
tt10154534,2
tt10154544,2
tt10154548,2
tt10154556,2
tt10154560,2
tt10154564,25
tt10154568,2
tt10154580,2
tt10154582,2
tt10154584,2
tt10154592,2
tt10154594,2
tt10154612,25
tt10154650,2
tt10154650,4
tt10154652,2
tt10154652,4
tt10154654,2
tt10154654,4
tt10154656,2
tt10154656,4
tt10154658,2
tt10154658,4
tt10154660,2
tt10154660,4
tt10154664,2
tt10154664,4
tt10154666,2
tt10154666,4
tt10154668,2
tt10154668,4
tt10154670,2
tt10154670,4
tt10154672,2
tt10154672,4
tt10154674,2
tt10154674,4
tt10154676,2
tt10154676,4
tt10154678,2
tt10154678,4
tt10154680,2
tt10154680,4
tt10154682,2
tt10154682,4
tt10154684,2
tt10154684,4
tt10154686,2
tt10154686,4
tt10154688,2
tt10154688,4
tt10154690,2
